date,temp,weather,wind,humidity,barometer,day_power
2016-05-16,10.425531914893616,Passing clouds,9.212765957446809,59.829787234042556,1020.8723404255319,16.0
2016-05-17,13.020833333333334,Scattered clouds,9.166666666666666,64.1875,1017.125,13.0
2016-05-18,14.645833333333334,Scattered clouds,13.041666666666666,63.541666666666664,1008.3333333333334,14.0
2016-05-19,14.083333333333334,Scattered clouds,9.291666666666666,64.33333333333333,1010.5625,22.0
2016-05-20,14.869565217391305,Scattered clouds,15.26086956521739,72.3695652173913,1016.4565217391304,16.0
2016-05-21,18.333333333333332,Passing clouds,14.4375,66.64583333333333,1013.3333333333334,20.0
2016-05-22,15.916666666666666,Partly sunny,9.6875,83.41666666666667,1006.875,6.0
2016-05-23,12.229166666666666,Scattered clouds,21.333333333333332,80.5,1013.3541666666666,9.0
2016-05-24,12.0625,Partly sunny,15.791666666666666,68.58333333333333,1018.1875,15.0
2016-05-25,12.166666666666666,Scattered clouds,6.0625,71.60416666666667,1015.7916666666666,20.0
2016-05-26,15.6875,Passing clouds,6.770833333333333,67.875,1015.75,23.0
2016-05-27,17.375,Scattered clouds,10.4375,72.85416666666667,1014.9375,22.0
2016-05-28,17.52173913043478,Passing clouds,7.586956521739131,73.41304347826087,1013.195652173913,19.0
2016-05-29,17.125,Scattered clouds,11.4375,79.85416666666667,1007.8958333333334,9.0
2016-05-30,14.488888888888889,Fog,17.488888888888887,87.2,1005.9333333333333,2.0
2016-06-01,15.916666666666666,Fog,13.4375,84.16666666666667,1014.2708333333334,5.0
2016-06-02,15.063829787234043,Fog,16.78723404255319,83.29787234042553,1012.5744680851063,6.0
2016-06-03,14.875,Partly sunny,10.854166666666666,82.75,1013.3125,13.0
2016-06-04,15.541666666666666,Broken clouds,11.354166666666666,84.16666666666667,1014.375,15.0
2016-06-05,18.6875,Scattered clouds,7.604166666666667,75.16666666666667,1017.4791666666666,15.0
2016-06-06,20.395833333333332,Passing clouds,8.916666666666666,67.39583333333333,1020.25,21.0
2016-06-07,21.770833333333332,Passing clouds,10.395833333333334,67.41666666666667,1020.8541666666666,21.0
2016-06-08,18.979166666666668,Passing clouds,12.708333333333334,66.6875,1021.3958333333334,33.0
2016-06-09,16.5,Sunny,12.541666666666666,60.375,1020.375,31.0
2016-06-10,17.0625,Passing clouds,5.645833333333333,61.5,1014.2291666666666,20.0
2016-06-11,18.020833333333332,Passing clouds,9.083333333333334,70.97916666666667,1010.5208333333334,17.0
2016-06-12,18.104166666666668,Scattered clouds,8.354166666666666,73.8125,1008.4375,13.0
2016-06-13,16.083333333333332,Passing clouds,13.1875,80.0,1002.0208333333334,9.0
2016-06-14,16.083333333333332,Scattered clouds,14.833333333333334,72.16666666666667,998.9791666666666,19.0
2016-06-15,14.979166666666666,Scattered clouds,8.979166666666666,74.52083333333333,998.8958333333334,16.0
2016-06-16,14.5625,Passing clouds,5.895833333333333,75.10416666666667,1002.0416666666666,9.0
2016-06-17,15.708333333333334,Passing clouds,7.6875,75.83333333333333,1006.4375,17.0
2016-06-18,14.729166666666666,Scattered clouds,15.916666666666666,78.79166666666667,1016.3333333333334,12.0
2016-06-19,15.375,Scattered clouds,10.875,67.77083333333333,1023.875,21.0
2016-06-20,16.041666666666668,Broken clouds,16.520833333333332,80.16666666666667,1017.25,7.0
2016-06-21,17.541666666666668,Broken clouds,10.75,83.10416666666667,1017.8958333333334,7.0
2016-06-22,20.479166666666668,Passing clouds,9.395833333333334,74.0,1021.0208333333334,22.0
2016-06-23,22.916666666666668,Passing clouds,9.5625,76.875,1016.8958333333334,20.0
2016-06-24,20.425531914893618,Passing clouds,11.127659574468085,72.82978723404256,1017.5531914893617,25.0
2016-06-25,16.0,Scattered clouds,9.958333333333334,73.375,1016.6666666666666,12.0
2016-06-26,14.625,Passing clouds,11.479166666666666,79.39583333333333,1017.3125,16.0
2016-06-27,15.6875,Partly sunny,13.770833333333334,78.64583333333333,1017.8125,12.0
2016-06-28,17.791666666666668,Scattered clouds,11.125,69.33333333333333,1015.7916666666666,20.0
2016-06-29,16.3125,Passing clouds,15.5625,71.04166666666667,1011.375,16.0
2016-06-30,17.020833333333332,Broken clouds,14.25,78.125,1011.4583333333334,10.0
2016-07-01,17.354166666666668,Broken clouds,14.770833333333334,80.41666666666667,1011.6875,11.0
2016-07-02,15.5,Scattered clouds,19.375,64.45833333333333,1014.1041666666666,24.0
2016-07-03,16.125,Scattered clouds,13.6875,65.5625,1019.3333333333334,23.0
2016-07-04,17.541666666666668,Scattered clouds,6.541666666666667,68.08333333333333,1019.1875,24.0
2016-07-05,16.931818181818183,Broken clouds,16.636363636363637,71.63636363636364,1016.3636363636364,16.0
2016-07-06,16.833333333333332,Passing clouds,9.4375,65.22916666666667,1021.2708333333334,28.0
2016-07-07,17.791666666666668,Passing clouds,6.4375,66.10416666666667,1020.6041666666666,20.0
2016-07-08,19.583333333333332,Passing clouds,14.5,64.29166666666667,1016.3125,14.0
2016-07-09,20.583333333333332,Scattered clouds,13.25,64.95833333333333,1018.6666666666666,20.0
2016-07-10,22.1875,Passing clouds,13.020833333333334,63.4375,1011.2916666666666,22.0
2016-07-11,19.291666666666668,Scattered clouds,20.041666666666668,62.395833333333336,1010.25,34.0
2016-07-12,16.791666666666668,Passing clouds,10.791666666666666,72.60416666666667,1012.5625,9.0
2016-07-13,14.790697674418604,Scattered clouds,13.116279069767442,73.09302325581395,1014.5116279069767,10.0
2016-07-14,15.673913043478262,Scattered clouds,13.41304347826087,67.91304347826087,1021.0217391304348,28.0
2016-07-15,16.8125,Passing clouds,10.104166666666666,66.375,1025.5416666666667,20.0
2016-07-16,19.666666666666668,Scattered clouds,11.311111111111112,68.57777777777778,1024.4666666666667,21.0
2016-07-17,21.177777777777777,Passing clouds,11.955555555555556,70.31111111111112,1021.9111111111112,19.0
2016-07-18,22.363636363636363,Passing clouds,6.931818181818182,64.13636363636364,1021.3863636363636,22.0
2016-07-19,24.6875,Passing clouds,7.708333333333333,58.104166666666664,1019.3125,22.0
2016-07-20,26.0625,Passing clouds,12.270833333333334,58.208333333333336,1012.5208333333334,22.0
2016-07-21,22.083333333333332,Passing clouds,11.854166666666666,66.52083333333333,1014.9375,21.0
2016-07-22,21.125,Scattered clouds,9.854166666666666,75.0,1016.7291666666666,18.0
